run_ID,iterations,alpha_upper,aug_r,lambda,context,kind,s_prior_initial,s_alpha_initial,s_prior_over_priors_initial,r_prior_initial,eu_initial,euS_initial,euR_initial,s_prior_final,s_prior_over_priors_final,r_prior_final,eu_final,euS_final,euR_final,failures_iter,s_prior_over_iters,r_prior_over_iters
0,50,20,0.5,20,0.75,plain,0.87,12,"array([  4.97983168e-05,   4.97983168e-05,   4.97983168e-05,
         4.97983168e-05,   4.97983168e-05,   4.97983168e-05,
         4.97983168e-05,   4.97983168e-05,   4.97983168e-05,
         4.97983168e-05,   4.97983168e-05,   4.97983168e-05,
         4.97983168e-05,   4.97983168e-05,   4.97983168e-05,
         4.97983168e-05,   4.97983168e-05,   4.97983168e-05,
         4.97983168e-05,   4.97983168e-05,   4.97983168e-05,
         4.97983168e-05,   4.97983168e-05,   4.97983168e-05,
         4.97983168e-05,   4.97983168e-05,   4.97983168e-05,
         4.97983168e-05,   4.97983168e-05,   4.97983168e-05,
         4.97983168e-05,   4.97983168e-05,   9.95966336e-05,
         4.97983168e-05,   9.95966336e-05,   9.95966336e-05,
         9.95966336e-05,   9.95966336e-05,   4.97983168e-05,
         1.99193267e-04,   2.48991584e-04,   2.98789901e-04,
         3.48588218e-04,   3.98386535e-04,   5.47781485e-04,
         4.97983168e-04,   5.97579802e-04,   6.47378119e-04,
         1.14536129e-03,   1.14536129e-03,   8.46571386e-04,
         1.39435287e-03,   2.04173099e-03,   2.58951247e-03,
         2.78870574e-03,   2.34052089e-03,   3.83447039e-03,
         3.93406703e-03,   3.78467208e-03,   4.58144515e-03,
         5.02963000e-03,   6.67297445e-03,   6.57337782e-03,
         7.81833574e-03,   9.26248693e-03,   1.08062347e-02,
         1.14536129e-02,   1.17026045e-02,   1.47901001e-02,
         1.30471590e-02,   1.65330412e-02,   1.85249739e-02,
         2.04671082e-02,   2.24092426e-02,   2.22598476e-02,
         2.60445197e-02,   2.68412928e-02,   2.95304019e-02,
         3.09247547e-02,   3.55061999e-02,   3.45600319e-02,
         3.69503511e-02,   3.92908720e-02,   3.96892585e-02,
         4.46192919e-02,   3.83945023e-02,   3.95398636e-02,
         4.36233255e-02,   4.22289727e-02,   4.08346198e-02,
         4.01872417e-02,   3.56057965e-02,   3.48090235e-02,
         2.94308052e-02,   2.53473433e-02,   2.17120661e-02,
         1.47901001e-02,   1.10054280e-02,   4.78063841e-03])",0.66,0.902020437916,0.805188759318,0.998852116514,0.706538461538,"array([  1.38556157e-73,   4.76075330e-63,   6.93217861e-57,
         1.63578238e-52,   4.03251490e-49,   2.38187843e-46,
         5.24876621e-44,   5.62050545e-42,   3.46827607e-40,
         1.38556157e-38,   3.89376565e-37,   8.18407198e-36,
         1.34785495e-34,   1.80346234e-33,   2.01752951e-32,
         1.93119097e-31,   1.61189993e-30,   1.19169058e-29,
         7.90682018e-29,   4.76075330e-28,   2.62603884e-27,
         1.33788769e-26,   6.34015812e-26,   2.81202572e-25,
         1.17361630e-24,   4.63119436e-24,   1.73523210e-23,
         6.19664941e-23,   2.11619535e-22,   6.93217861e-22,
         2.18416334e-21,   6.63552164e-21,   3.89622223e-20,
         5.53844599e-20,   3.05518404e-19,   8.18923533e-19,
         2.13656528e-18,   5.43352545e-18,   6.74352659e-18,
         6.54312951e-17,   1.94102361e-16,   5.41380044e-16,
         1.43919557e-15,   3.67755768e-15,   1.11034130e-14,
         2.17846174e-14,   5.54922204e-14,   1.25606608e-13,
         4.57316073e-13,   9.27478426e-13,   1.37097935e-12,
         4.45554554e-12,   1.27076464e-11,   3.10035030e-11,
         6.34611573e-11,   1.00070169e-10,   3.04604631e-10,
         5.74424156e-10,   1.00521701e-09,   2.19132816e-09,
         4.29033721e-09,   1.00563356e-08,   1.73427910e-08,
         3.57951816e-08,   7.29636003e-08,   1.45252396e-07,
         2.60598409e-07,   4.47203955e-07,   9.42107484e-07,
         1.37517675e-06,   2.86289960e-06,   5.23366769e-06,
         9.37060766e-06,   1.65176604e-05,   2.62468730e-05,
         4.88206152e-05,   7.95041822e-05,   1.37401545e-04,
         2.24732366e-04,   4.00742039e-04,   6.02505422e-04,
         9.89725061e-04,   1.60855556e-03,   2.47092272e-03,
         4.20335662e-03,   5.44660650e-03,   8.40659592e-03,
         1.38364112e-02,   1.98917006e-02,   2.84398637e-02,
         4.12048270e-02,   5.35187335e-02,   7.63846695e-02,
         9.39048851e-02,   1.17130446e-01,   1.44745634e-01,
         1.41707546e-01,   1.50983939e-01,   9.35683288e-02])",0.698461538462,0.911506526083,0.823279318738,0.999733733428,[],"[0.87, 0.9133333333333334, 0.685, 0.748, 0.6233333333333334, 0.6771428571428572, 0.7175, 0.7488888888888889, 0.774, 0.7945454545454546, 0.8116666666666666, 0.8261538461538461, 0.8385714285714286, 0.8493333333333334, 0.85875, 0.808235294117647, 0.8188888888888889, 0.828421052631579, 0.8370000000000001, 0.8447619047619048, 0.8063636363636365, 0.8147826086956522, 0.7808333333333334, 0.7896000000000001, 0.7976923076923078, 0.8051851851851852, 0.7764285714285715, 0.7841379310344828, 0.7913333333333334, 0.7980645161290323, 0.8043750000000001, 0.78, 0.7864705882352941, 0.764, 0.7705555555555557, 0.7497297297297297, 0.7563157894736843, 0.736923076923077, 0.7435, 0.7497560975609756, 0.731904761904762, 0.738139534883721, 0.7213636363636364, 0.7053333333333334, 0.7117391304347827, 0.7178723404255319, 0.72375, 0.7293877551020409, 0.7148, 0.7203921568627452]","[0.66, 0.7733333333333334, 0.5800000000000001, 0.664, 0.5533333333333333, 0.6171428571428572, 0.665, 0.7022222222222223, 0.732, 0.7563636363636363, 0.7766666666666667, 0.7938461538461539, 0.8085714285714286, 0.8213333333333334, 0.8325, 0.7835294117647059, 0.7955555555555556, 0.8063157894736842, 0.8160000000000001, 0.8247619047619048, 0.7872727272727272, 0.7965217391304348, 0.7633333333333333, 0.7728, 0.7815384615384615, 0.7896296296296297, 0.7614285714285715, 0.7696551724137931, 0.7773333333333333, 0.7845161290322581, 0.79125, 0.7672727272727273, 0.7741176470588236, 0.752, 0.758888888888889, 0.7383783783783784, 0.7452631578947368, 0.7261538461538461, 0.733, 0.7395121951219512, 0.7219047619047619, 0.7283720930232558, 0.7118181818181818, 0.696, 0.7026086956521739, 0.708936170212766, 0.715, 0.7208163265306122, 0.7064, 0.712156862745098]"
1,50,20,0.5,20,0.75,plain,0.21,3,"array([  3.98029753e-03,   6.21921489e-03,   9.10493059e-03,
         1.03985273e-02,   9.30394547e-03,   1.16921240e-02,
         1.57719290e-02,   1.46773471e-02,   1.64684810e-02,
         1.54734066e-02,   1.73640480e-02,   1.82596149e-02,
         1.77620777e-02,   1.80108463e-02,   1.91054281e-02,
         1.93541967e-02,   1.92546893e-02,   1.96029653e-02,
         2.03492711e-02,   1.95034579e-02,   2.02995174e-02,
         1.84088761e-02,   1.96527190e-02,   2.01502562e-02,
         1.85083835e-02,   2.02497637e-02,   1.83093686e-02,
         1.96527190e-02,   1.87073984e-02,   1.77123240e-02,
         2.00507488e-02,   1.89064133e-02,   1.66674959e-02,
         1.52743918e-02,   1.77620777e-02,   1.83093686e-02,
         1.65679885e-02,   1.70655256e-02,   1.83591223e-02,
         1.40803025e-02,   1.48266083e-02,   1.51748843e-02,
         1.39310413e-02,   1.50753769e-02,   1.36325190e-02,
         1.31349818e-02,   1.42793174e-02,   1.29857207e-02,
         1.17916314e-02,   1.26871984e-02,   1.10950794e-02,
         1.09955719e-02,   1.12443405e-02,   1.09458182e-02,
         8.80640828e-03,   8.80640828e-03,   8.90591572e-03,
         8.80640828e-03,   8.45813225e-03,   7.66207274e-03,
         7.36355043e-03,   6.51773720e-03,   6.51773720e-03,
         6.21921489e-03,   6.16946117e-03,   5.62217026e-03,
         5.67192398e-03,   5.07487935e-03,   5.07487935e-03,
         4.57734216e-03,   3.68177521e-03,   4.22906612e-03,
         3.33349918e-03,   2.73645455e-03,   3.13448430e-03,
         3.28374546e-03,   2.33842480e-03,   2.43793224e-03,
         2.08965620e-03,   2.38817852e-03,   1.94039504e-03,
         1.29359670e-03,   1.24384298e-03,   1.19408926e-03,
         7.46305786e-04,   7.96059505e-04,   8.95566944e-04,
         5.47290910e-04,   7.96059505e-04,   3.98029753e-04,
         5.47290910e-04,   4.47783472e-04,   2.98522315e-04,
         2.48768595e-04,   2.48768595e-04,   1.49261157e-04,
         4.97537191e-05,   4.97537191e-05,   4.97537191e-05])",0.49,0.779997609433,0.594646153741,0.965349065125,0.815769230769,"array([  3.98029753e-03,   6.21921489e-03,   9.10493059e-03,
         1.03985273e-02,   9.30394547e-03,   1.16921240e-02,
         1.57719290e-02,   1.46773471e-02,   1.64684810e-02,
         1.54734066e-02,   1.73640480e-02,   1.82596149e-02,
         1.77620777e-02,   1.80108463e-02,   1.91054281e-02,
         1.93541967e-02,   1.92546893e-02,   1.96029653e-02,
         2.03492711e-02,   1.95034579e-02,   2.02995174e-02,
         1.84088761e-02,   1.96527190e-02,   2.01502562e-02,
         1.85083835e-02,   2.02497637e-02,   1.83093686e-02,
         1.96527190e-02,   1.87073984e-02,   1.77123240e-02,
         2.00507488e-02,   1.89064133e-02,   1.66674959e-02,
         1.52743918e-02,   1.77620777e-02,   1.83093686e-02,
         1.65679885e-02,   1.70655256e-02,   1.83591223e-02,
         1.40803025e-02,   1.48266083e-02,   1.51748843e-02,
         1.39310413e-02,   1.50753769e-02,   1.36325190e-02,
         1.31349818e-02,   1.42793174e-02,   1.29857207e-02,
         1.17916314e-02,   1.26871984e-02,   1.10950794e-02,
         1.09955719e-02,   1.12443405e-02,   1.09458182e-02,
         8.80640828e-03,   8.80640828e-03,   8.90591572e-03,
         8.80640828e-03,   8.45813225e-03,   7.66207274e-03,
         7.36355043e-03,   6.51773720e-03,   6.51773720e-03,
         6.21921489e-03,   6.16946117e-03,   5.62217026e-03,
         5.67192398e-03,   5.07487935e-03,   5.07487935e-03,
         4.57734216e-03,   3.68177521e-03,   4.22906612e-03,
         3.33349918e-03,   2.73645455e-03,   3.13448430e-03,
         3.28374546e-03,   2.33842480e-03,   2.43793224e-03,
         2.08965620e-03,   2.38817852e-03,   1.94039504e-03,
         1.29359670e-03,   1.24384298e-03,   1.19408926e-03,
         7.46305786e-04,   7.96059505e-04,   8.95566944e-04,
         5.47290910e-04,   7.96059505e-04,   3.98029753e-04,
         5.47290910e-04,   4.47783472e-04,   2.98522315e-04,
         2.48768595e-04,   2.48768595e-04,   1.49261157e-04,
         4.97537191e-05,   4.97537191e-05,   4.97537191e-05])",0.826538461538,0.731573407856,0.548770594352,0.91437622136,[],"[0.21, 0.47333333333333333, 0.605, 0.6839999999999999, 0.7366666666666667, 0.6314285714285715, 0.5525, 0.6022222222222222, 0.642, 0.6745454545454546, 0.7016666666666667, 0.7246153846153847, 0.7442857142857143, 0.7613333333333333, 0.77625, 0.7894117647058824, 0.8011111111111111, 0.8115789473684211, 0.8210000000000001, 0.8295238095238096, 0.7918181818181819, 0.8008695652173914, 0.8091666666666667, 0.8168000000000001, 0.8238461538461539, 0.8303703703703704, 0.8364285714285715, 0.8075862068965518, 0.8140000000000001, 0.8200000000000001, 0.825625, 0.8309090909090909, 0.8358823529411765, 0.8405714285714286, 0.8450000000000001, 0.8491891891891893, 0.8531578947368421, 0.856923076923077, 0.8355, 0.8395121951219513, 0.8433333333333334, 0.8469767441860465, 0.8504545454545455, 0.8537777777777779, 0.8569565217391305, 0.86, 0.8420833333333334, 0.8453061224489796, 0.8284, 0.812156862745098]","[0.49, 0.66, 0.745, 0.796, 0.8300000000000001, 0.7114285714285715, 0.6225, 0.6644444444444445, 0.6980000000000001, 0.7254545454545455, 0.7483333333333334, 0.7676923076923077, 0.7842857142857144, 0.7986666666666667, 0.81125, 0.8223529411764706, 0.8322222222222222, 0.8410526315789474, 0.849, 0.8561904761904762, 0.8172727272727273, 0.8252173913043478, 0.8325, 0.8392000000000001, 0.8453846153846154, 0.8511111111111112, 0.8564285714285714, 0.8268965517241379, 0.8326666666666667, 0.8380645161290323, 0.843125, 0.8478787878787879, 0.8523529411764706, 0.8565714285714285, 0.8605555555555555, 0.8643243243243244, 0.8678947368421054, 0.8712820512820514, 0.8495000000000001, 0.8531707317073172, 0.8566666666666668, 0.8600000000000001, 0.8631818181818183, 0.8662222222222223, 0.8691304347826088, 0.8719148936170213, 0.8537500000000001, 0.8567346938775511, 0.8396000000000001, 0.8231372549019609]"
2,50,20,0.5,20,0.75,plain,0.41,12,"array([  4.97537191e-05,   4.97537191e-05,   4.97537191e-05,
         4.97537191e-05,   4.97537191e-05,   4.97537191e-05,
         1.99014876e-04,   4.97537191e-05,   3.48276034e-04,
         6.46798348e-04,   6.96552067e-04,   6.96552067e-04,
         1.64187273e-03,   1.69162645e-03,   3.53251406e-03,
         2.63694711e-03,   3.48276034e-03,   5.12463307e-03,
         5.97044629e-03,   7.26404299e-03,   8.30887109e-03,
         9.25419175e-03,   1.13438480e-02,   1.03487736e-02,
         1.36822727e-02,   1.54734066e-02,   1.62197124e-02,
         1.83093686e-02,   2.05980397e-02,   2.11453306e-02,
         2.17921290e-02,   2.42300612e-02,   2.41305538e-02,
         2.59216876e-02,   2.61207025e-02,   2.79615901e-02,
         2.84093736e-02,   2.81606050e-02,   2.98522315e-02,
         2.88074034e-02,   2.88571571e-02,   2.82601124e-02,
         2.70660232e-02,   2.94044480e-02,   3.04990298e-02,
         2.73147918e-02,   2.98024777e-02,   2.59714414e-02,
         2.63694711e-02,   2.38320314e-02,   2.45285835e-02,
         2.18916364e-02,   2.21901587e-02,   2.06477934e-02,
         1.91551818e-02,   1.85581372e-02,   1.55231604e-02,
         1.63192199e-02,   1.37320265e-02,   1.16921240e-02,
         1.21399075e-02,   1.13936017e-02,   9.90099010e-03,
         8.65714712e-03,   7.61231902e-03,   6.51773720e-03,
         6.26896861e-03,   4.72660331e-03,   4.22906612e-03,
         3.68177521e-03,   3.78128265e-03,   2.88571571e-03,
         2.48768595e-03,   1.59211901e-03,   1.34335042e-03,
         1.44285785e-03,   9.45320663e-04,   7.96059505e-04,
         4.97537191e-04,   5.97044629e-04,   3.98029753e-04,
         2.98522315e-04,   2.98522315e-04,   3.48276034e-04,
         2.48768595e-04,   1.49261157e-04,   9.95074382e-05,
         9.95074382e-05,   9.95074382e-05,   4.97537191e-05,
         4.97537191e-05,   4.97537191e-05,   4.97537191e-05,
         4.97537191e-05,   4.97537191e-05,   4.97537191e-05,
         4.97537191e-05,   4.97537191e-05,   4.97537191e-05])",0.58,0.786813398737,0.590830282488,0.982796514986,0.708076923077,"array([  4.97537191e-05,   4.97537191e-05,   4.97537191e-05,
         4.97537191e-05,   4.97537191e-05,   4.97537191e-05,
         1.99014876e-04,   4.97537191e-05,   3.48276034e-04,
         6.46798348e-04,   6.96552067e-04,   6.96552067e-04,
         1.64187273e-03,   1.69162645e-03,   3.53251406e-03,
         2.63694711e-03,   3.48276034e-03,   5.12463307e-03,
         5.97044629e-03,   7.26404299e-03,   8.30887109e-03,
         9.25419175e-03,   1.13438480e-02,   1.03487736e-02,
         1.36822727e-02,   1.54734066e-02,   1.62197124e-02,
         1.83093686e-02,   2.05980397e-02,   2.11453306e-02,
         2.17921290e-02,   2.42300612e-02,   2.41305538e-02,
         2.59216876e-02,   2.61207025e-02,   2.79615901e-02,
         2.84093736e-02,   2.81606050e-02,   2.98522315e-02,
         2.88074034e-02,   2.88571571e-02,   2.82601124e-02,
         2.70660232e-02,   2.94044480e-02,   3.04990298e-02,
         2.73147918e-02,   2.98024777e-02,   2.59714414e-02,
         2.63694711e-02,   2.38320314e-02,   2.45285835e-02,
         2.18916364e-02,   2.21901587e-02,   2.06477934e-02,
         1.91551818e-02,   1.85581372e-02,   1.55231604e-02,
         1.63192199e-02,   1.37320265e-02,   1.16921240e-02,
         1.21399075e-02,   1.13936017e-02,   9.90099010e-03,
         8.65714712e-03,   7.61231902e-03,   6.51773720e-03,
         6.26896861e-03,   4.72660331e-03,   4.22906612e-03,
         3.68177521e-03,   3.78128265e-03,   2.88571571e-03,
         2.48768595e-03,   1.59211901e-03,   1.34335042e-03,
         1.44285785e-03,   9.45320663e-04,   7.96059505e-04,
         4.97537191e-04,   5.97044629e-04,   3.98029753e-04,
         2.98522315e-04,   2.98522315e-04,   3.48276034e-04,
         2.48768595e-04,   1.49261157e-04,   9.95074382e-05,
         9.95074382e-05,   9.95074382e-05,   4.97537191e-05,
         4.97537191e-05,   4.97537191e-05,   4.97537191e-05,
         4.97537191e-05,   4.97537191e-05,   4.97537191e-05,
         4.97537191e-05,   4.97537191e-05,   4.97537191e-05])",0.714615384615,0.786276544468,0.590321683707,0.982231405229,[],"[0.41000000000000003, 0.6066666666666667, 0.455, 0.5640000000000001, 0.47000000000000003, 0.4028571428571429, 0.47750000000000004, 0.5355555555555556, 0.5820000000000001, 0.62, 0.6516666666666667, 0.6784615384615384, 0.7014285714285714, 0.7213333333333334, 0.73875, 0.7541176470588236, 0.7677777777777778, 0.7273684210526316, 0.741, 0.7533333333333333, 0.7190909090909091, 0.6878260869565217, 0.7008333333333333, 0.7128, 0.6853846153846154, 0.66, 0.6364285714285715, 0.6489655172413793, 0.6606666666666666, 0.6716129032258065, 0.681875, 0.6915151515151515, 0.7005882352941176, 0.6805714285714286, 0.6894444444444444, 0.6978378378378378, 0.7057894736842105, 0.6876923076923077, 0.6955, 0.6785365853658537, 0.6623809523809524, 0.6702325581395349, 0.6777272727272727, 0.6626666666666666, 0.67, 0.6770212765957447, 0.68375, 0.6902040816326531, 0.6964, 0.7023529411764706]","[0.58, 0.7200000000000001, 0.54, 0.632, 0.5266666666666667, 0.45142857142857146, 0.52, 0.5733333333333334, 0.616, 0.6509090909090909, 0.68, 0.7046153846153846, 0.7257142857142858, 0.744, 0.76, 0.7741176470588236, 0.7866666666666666, 0.7452631578947368, 0.758, 0.7695238095238095, 0.7345454545454545, 0.7026086956521739, 0.715, 0.7264, 0.6984615384615385, 0.6725925925925926, 0.6485714285714286, 0.6606896551724138, 0.672, 0.6825806451612904, 0.6925, 0.7018181818181818, 0.7105882352941176, 0.6902857142857143, 0.6988888888888889, 0.707027027027027, 0.7147368421052631, 0.6964102564102564, 0.704, 0.686829268292683, 0.6704761904761904, 0.6781395348837209, 0.6854545454545454, 0.6702222222222223, 0.6773913043478261, 0.6842553191489361, 0.6908333333333333, 0.6971428571428571, 0.7031999999999999, 0.7090196078431372]"
3,50,20,0.5,20,0.75,plain,0.5,10,"array([  4.97537191e-05,   4.97537191e-05,   4.97537191e-05,
         4.97537191e-05,   4.97537191e-05,   4.97537191e-05,
         4.97537191e-05,   4.97537191e-05,   9.95074382e-05,
         1.49261157e-04,   2.48768595e-04,   3.48276034e-04,
         3.98029753e-04,   5.47290910e-04,   8.45813225e-04,
         1.04482810e-03,   1.29359670e-03,   1.69162645e-03,
         2.23891736e-03,   2.68670083e-03,   3.38325290e-03,
         3.78128265e-03,   4.82611075e-03,   4.87586447e-03,
         5.92069257e-03,   7.61231902e-03,   8.95566944e-03,
         9.15468431e-03,   1.02990199e-02,   1.05975422e-02,
         1.23886761e-02,   1.21896612e-02,   1.37817802e-02,
         1.52743918e-02,   1.51748843e-02,   1.84088761e-02,
         1.91551818e-02,   1.79113389e-02,   2.14936066e-02,
         2.20906513e-02,   2.05980397e-02,   2.33344943e-02,
         2.45783372e-02,   2.43793224e-02,   2.51256281e-02,
         2.67675009e-02,   2.65187323e-02,   2.61207025e-02,
         2.79118364e-02,   2.43793224e-02,   2.67675009e-02,
         2.65187323e-02,   2.65684860e-02,   2.67177472e-02,
         2.43295686e-02,   2.52748893e-02,   2.78123290e-02,
         2.57724265e-02,   2.19413901e-02,   2.18418827e-02,
         2.02995174e-02,   1.95532116e-02,   1.86576447e-02,
         1.85581372e-02,   1.77123240e-02,   1.59211901e-02,
         1.69660182e-02,   1.48266083e-02,   1.20404000e-02,
         1.12940942e-02,   1.08463108e-02,   9.90099010e-03,
         9.00542316e-03,   7.91084134e-03,   7.56256530e-03,
         5.57241654e-03,   5.07487935e-03,   4.92561819e-03,
         3.68177521e-03,   3.78128265e-03,   2.98522315e-03,
         2.78620827e-03,   1.74138017e-03,   1.54236529e-03,
         1.04482810e-03,   6.96552067e-04,   4.97537191e-04,
         6.46798348e-04,   2.48768595e-04,   2.48768595e-04,
         2.98522315e-04,   1.49261157e-04,   9.95074382e-05,
         1.49261157e-04,   4.97537191e-05,   4.97537191e-05,
         4.97537191e-05,   4.97537191e-05,   4.97537191e-05])",0.63,0.798944804304,0.602002745389,0.995886863218,0.75,"array([  9.84677434e-07,   1.96935487e-06,   2.95403230e-06,
         3.93870974e-06,   4.92338717e-06,   5.90806461e-06,
         6.89274204e-06,   7.87741948e-06,   1.77241938e-05,
         2.95403230e-05,   5.41572589e-05,   8.27129045e-05,
         1.02406453e-04,   1.51640325e-04,   2.51092746e-04,
         3.30851618e-04,   4.35227426e-04,   6.02622590e-04,
         8.41899206e-04,   1.06345163e-03,   1.40611938e-03,
         1.64638067e-03,   2.19681536e-03,   2.31596133e-03,
         2.92941537e-03,   3.91704683e-03,   4.78553233e-03,
         5.07305814e-03,   5.91101864e-03,   6.29208881e-03,
         7.60072512e-03,   7.71987109e-03,   9.00093643e-03,
         1.02780631e-02,   1.05114316e-02,   1.31159034e-02,
         1.40267301e-02,   1.34703873e-02,   1.65898454e-02,
         1.74878712e-02,   1.67139148e-02,   1.93961761e-02,
         2.09165181e-02,   2.12296455e-02,   2.23767947e-02,
         2.43687971e-02,   2.46671544e-02,   2.48138713e-02,
         2.70677980e-02,   2.41245971e-02,   2.70175794e-02,
         2.72913198e-02,   2.78683407e-02,   2.85536762e-02,
         2.64828996e-02,   2.80121037e-02,   3.13747771e-02,
         2.95836488e-02,   2.56203222e-02,   2.59364036e-02,
         2.45066520e-02,   2.39926504e-02,   2.32630044e-02,
         2.35062197e-02,   2.27854358e-02,   2.07963874e-02,
         2.24969253e-02,   1.99535035e-02,   1.64421438e-02,
         1.56465244e-02,   1.52408373e-02,   1.41084583e-02,
         1.30105429e-02,   1.15857147e-02,   1.12253228e-02,
         8.38157432e-03,   7.73365657e-03,   7.60367915e-03,
         5.75642428e-03,   5.98683880e-03,   4.78553233e-03,
         4.52163878e-03,   2.86048795e-03,   2.56410004e-03,
         1.75764922e-03,   1.18555163e-03,   8.56669368e-04,
         1.12647099e-03,   4.38181458e-04,   4.43104845e-04,
         5.37633879e-04,   2.71770972e-04,   1.83150003e-04,
         2.77679037e-04,   9.35443563e-05,   9.45290337e-05,
         9.55137111e-05,   9.64983886e-05,   9.74830660e-05])",0.755,0.803293930534,0.608459977637,0.998127883431,[],"[0.5, 0.6666666666666666, 0.75, 0.8, 0.6666666666666666, 0.7142857142857143, 0.75, 0.6666666666666666, 0.7, 0.6363636363636364, 0.6666666666666666, 0.6923076923076923, 0.7142857142857143, 0.7333333333333333, 0.75, 0.7647058823529411, 0.7777777777777778, 0.7368421052631579, 0.75, 0.7619047619047619, 0.7727272727272727, 0.7391304347826086, 0.75, 0.72, 0.7307692307692307, 0.7037037037037037, 0.6785714285714286, 0.6896551724137931, 0.7, 0.7096774193548387, 0.71875, 0.7272727272727273, 0.7352941176470589, 0.7428571428571429, 0.75, 0.7567567567567568, 0.7631578947368421, 0.7692307692307693, 0.775, 0.7560975609756098, 0.7380952380952381, 0.7441860465116279, 0.75, 0.7555555555555555, 0.7608695652173914, 0.7446808510638298, 0.7291666666666666, 0.7346938775510204, 0.74, 0.7450980392156863]","[0.63, 0.7533333333333333, 0.815, 0.852, 0.71, 0.7514285714285714, 0.7825, 0.6955555555555555, 0.726, 0.66, 0.6883333333333334, 0.7123076923076923, 0.7328571428571429, 0.7506666666666667, 0.76625, 0.78, 0.7922222222222222, 0.7505263157894737, 0.763, 0.7742857142857142, 0.7845454545454544, 0.7504347826086956, 0.7608333333333333, 0.7303999999999999, 0.7407692307692307, 0.7133333333333333, 0.6878571428571428, 0.6986206896551723, 0.7086666666666666, 0.7180645161290322, 0.7268749999999999, 0.7351515151515151, 0.7429411764705882, 0.7502857142857142, 0.7572222222222221, 0.7637837837837838, 0.7699999999999999, 0.7758974358974359, 0.7815, 0.7624390243902438, 0.7442857142857142, 0.7502325581395348, 0.7559090909090909, 0.7613333333333333, 0.7665217391304348, 0.7502127659574468, 0.7345833333333333, 0.74, 0.7452, 0.7501960784313725]"
