kind,lam,alpha,k,samples,l,gens,runs,m_excl,t_mean0,t_mean1,t_mean2,t_mean3,t_mean4,t_mean5,t_mean6,t_mean7,t_mean8,t_mean9,t_mean10,t_mean11,t_mean12,t_mean13,t_mean14,t_mean15,t_mean16,t_mean17,t_mean18,t_mean19,t_mean20,t_mean21,t_mean22,t_mean23,t_mean24,t_mean25,t_mean26,t_mean27,t_mean28,t_mean29,t_mean30,t_mean31,t_mean32,t_mean33,t_mean34,t_mean35,t_mean36,t_mean37,t_mean38,t_mean39,t_mean40,t_mean41,t_mean42,t_mean43,t_mean44,t_mean45,t_mean46,t_mean47,t_mean48,t_mean49,t_mean50,t_mean51,t_mean52,t_mean53,t_mean54,t_mean55,t_mean56,t_mean57,t_mean58,t_mean59,t_mean60,t_mean61,t_mean62,t_mean63,t_mean64,t_mean65,t_mean66,t_mean67,t_mean68,t_mean69,t_mean70,t_mean71,t_mean72,t_mean73,t_mean74,t_mean75,t_mean76,t_mean77,t_mean78,t_mean79,t_mean80,t_mean81,t_mean82,t_mean83,t_mean84,t_mean85,t_mean86,t_mean87,t_mean88,t_mean89,t_mean90,t_mean91,t_mean92,t_mean93,t_mean94,t_mean95,t_mean96,t_mean97,t_mean98,t_mean99,t_mean100,t_mean101,t_mean102,t_mean103,t_mean104,t_mean105,t_mean106,t_mean107,t_mean108,t_mean109,t_mean110,t_mean111,t_mean112,t_mean113,t_mean114,t_mean115,t_mean116,t_mean117,t_mean118,t_mean119,t_mean120,t_mean121,t_mean122,t_mean123,t_mean124,t_mean125,t_mean126,t_mean127,t_mean128,t_mean129,t_mean130,t_mean131,t_mean132,t_mean133,t_mean134,t_mean135,t_mean136,t_mean137,t_mean138,t_mean139,t_mean140,t_mean141,t_mean142,t_mean143,t_mean144,t_mean145,t_mean146,t_mean147,t_mean148,t_mean149,t_mean150,t_mean151,t_mean152,t_mean153,t_mean154,t_mean155,t_mean156,t_mean157,t_mean158,t_mean159,t_mean160,t_mean161,t_mean162,t_mean163,t_mean164,t_mean165,t_mean166,t_mean167,t_mean168,t_mean169,t_mean170,t_mean171,t_mean172,t_mean173,t_mean174,t_mean175,t_mean176,t_mean177,t_mean178,t_mean179,t_mean180,t_mean181,t_mean182,t_mean183,t_mean184,t_mean185,t_mean186,t_mean187,t_mean188,t_mean189,t_mean190,t_mean191,t_mean192,t_mean193,t_mean194,t_mean195,t_mean196,t_mean197,t_mean198,t_mean199,t_mean200,t_mean201,t_mean202,t_mean203,t_mean204,t_mean205,t_mean206,t_mean207,t_mean208,t_mean209,t_mean210,t_mean211,t_mean212,t_mean213,t_mean214,t_mean215,t_mean216,t_mean217,t_mean218,t_mean219,t_mean220,t_mean221,t_mean222,t_mean223,t_mean224,t_mean225,t_mean226,t_mean227,t_mean228,t_mean229,t_mean230,t_mean231,t_mean232,t_mean233,t_mean234,t_mean235,t_mean236,t_mean237,t_mean238,t_mean239,t_mean240,t_mean241,t_mean242,t_mean243,t_mean244,t_mean245,t_mean246,t_mean247,t_mean248,t_mean249,t_mean250,t_mean251,t_mean252,t_mean253,t_mean254,t_mean255,t_mean256,t_mean257,t_mean258,t_mean259,t_mean260,t_mean261,t_mean262,t_mean263,t_mean264,t_mean265,t_mean266,t_mean267,t_mean268,t_mean269,t_mean270,t_mean271,t_mean272,t_mean273,t_mean274,t_mean275,t_mean276,t_mean277,t_mean278,t_mean279,t_mean280,t_mean281,t_mean282,t_mean283,t_mean284,t_mean285,t_mean286,t_mean287,t_mean288,t_mean289,t_mean290,t_mean291,t_mean292,t_mean293,t_mean294,t_mean295,t_mean296,t_mean297,t_mean298,t_mean299,t_mean300,t_mean301,t_mean302,t_mean303,t_mean304,t_mean305,t_mean306,t_mean307,t_mean308,t_mean309,t_mean310,t_mean311,t_mean312,t_mean313,t_mean314,t_mean315,t_mean316,t_mean317,t_mean318,t_mean319,t_mean320,t_mean321,t_mean322,t_mean323,t_mean324,t_mean325,t_mean326,t_mean327,t_mean328,t_mean329,t_mean330,t_mean331,t_mean332,t_mean333,t_mean334,t_mean335,t_mean336,t_mean337,t_mean338,t_mean339,t_mean340,t_mean341,t_mean342,t_mean343,t_mean344,t_mean345,t_mean346,t_mean347,t_mean348,t_mean349,t_mean350,t_mean351,t_mean352,t_mean353,t_mean354,t_mean355,t_mean356,t_mean357,t_mean358,t_mean359,t_mean360,t_mean361,t_mean362,t_mean363,t_mean364,t_mean365,t_mean366,t_mean367,t_mean368,t_mean369,t_mean370,t_mean371,t_mean372,t_mean373,t_mean374,t_mean375,t_mean376,t_mean377,t_mean378,t_mean379,t_mean380,t_mean381,t_mean382,t_mean383,t_mean384,t_mean385,t_mean386,t_mean387,t_mean388,t_mean389,t_mean390,t_mean391,t_mean392,t_mean393,t_mean394,t_mean395,t_mean396,t_mean397,t_mean398,t_mean399,t_mean400,t_mean401,t_mean402,t_mean403,t_mean404,t_mean405,t_mean406,t_mean407,t_mean408,t_mean409,t_mean410,t_mean411,t_mean412,t_mean413,t_mean414,t_mean415,t_mean416,t_mean417,t_mean418,t_mean419,t_mean420,t_mean421,t_mean422,t_mean423,t_mean424,t_mean425,t_mean426,t_mean427,t_mean428,t_mean429,t_mean430,t_mean431
rmd,30,1,10,250,10,50,10,False,5.44648534955e-13,3.46298330865e-11,1.28685151637e-09,1.4732624892e-05,1.40030129243e-12,4.05802154928e-05,2.73538751428e-11,3.96695458509e-14,5.43112594984e-12,7.16924906534e-09,1.61106186677e-10,5.36461550671e-09,3.3480305167e-09,6.14138140558e-12,2.32140542873e-11,2.90829289487e-05,3.1943303102e-12,2.61659048795e-06,2.09206458445e-06,1.69071577809e-05,0.00102064678966,1.06265845904e-06,3.23657213294e-13,0.000526398405163,1.89309698863e-12,2.89814952656e-11,2.81336704567e-12,6.27093394956e-13,6.26245273047e-26,1.52426198906e-10,6.4916788678e-05,2.76809062438e-08,9.2025705574e-07,4.45992228091e-06,9.43194587536e-11,1.78246575647e-07,1.51459592934e-10,3.64867272076e-13,3.76847003425e-11,4.97357070492e-05,2.19626815968e-10,2.68326719258e-07,4.58927306062e-13,9.05846001396e-26,7.79772874842e-13,9.84579659475e-14,4.93989278147e-10,2.5607038123e-13,6.34688914585e-11,2.08854366062e-12,2.02052140767e-13,4.1908310419e-07,7.14022158681e-12,1.8311142039e-07,4.98483876754e-05,1.35880391371e-14,5.03878090763e-07,2.43387337057e-10,3.91127058035e-10,8.98339446862e-11,3.34250865139e-10,2.08673967705e-10,1.17685673085e-13,1.39677273026e-09,8.06571055917e-24,6.5791163755e-11,3.97707349534e-07,3.46186974335e-13,1.25814689149e-07,1.46137474234e-10,3.0402359947e-12,1.259163557e-14,1.6873350875e-08,4.40060004799e-11,2.23651797315e-10,0.00764516376332,2.33068114858e-11,5.17922813962e-06,8.48288177218e-11,8.03368487936e-13,2.39410789141e-13,5.6658085957e-08,8.63760346673e-12,1.87942127587e-07,6.66799379793e-10,5.37454686706e-13,9.91648890786e-15,4.10003732962e-06,7.97638604758e-15,2.18259570146e-07,0.00679440799749,2.31172265107e-07,7.25554024332e-07,0.00028262210863,5.18511464135e-10,2.50517338798e-07,1.81295476794e-11,2.56883778621e-13,1.10080931232e-15,1.48548551458e-10,1.45916710902e-23,8.47159810712e-13,6.46755810744e-07,6.40551388613e-08,3.09933308062e-08,2.85042816917e-07,1.81959865765e-12,1.28096847357e-08,1.68662812604e-05,1.66909299916e-05,0.00254168514877,1.36219235343e-06,9.212933234e-13,0.000106399033827,3.24679605401e-05,2.38289495543e-14,2.42781821014e-07,2.39523282348e-11,3.27674482835e-10,4.27493244263e-11,0.00818608863198,2.35389567741e-07,2.96799295244e-06,0.000205732817662,3.10405295757e-11,8.74982680638e-07,1.42387068051e-06,3.93401102912e-11,5.87849465078e-05,9.91648890786e-15,6.3171825858e-14,1.90643324502e-11,5.81471638787e-12,2.92060840168e-10,4.68405632909e-11,1.69199417782e-13,1.21135241331e-26,5.07576096992e-13,0.00112259198903,1.3914521317e-12,6.73252978232e-07,4.96001022742e-11,9.60874142805e-13,2.79830941285e-13,4.96795813605e-12,3.60442437937e-11,5.68835060982e-12,3.5810965829e-12,6.28063690362e-25,1.05016565489e-11,9.87320625596e-11,4.29017126097e-11,9.98122563111e-13,1.99328299153e-10,1.1208406092e-24,6.11326610777e-13,1.6042581283e-11,6.00313251958e-14,1.93045731673e-15,5.41711341017e-11,1.43600114809e-24,2.48671757254e-13,1.77710302682e-12,6.56321768588e-11,7.01111524711e-11,6.50833798623e-14,1.43532672358e-26,3.01468708134e-13,4.42054228143e-25,1.76353083629e-24,2.3585366312e-24,3.22217339205e-26,4.39963582783e-40,3.07574704252e-26,1.23681437541e-11,5.79642138519e-14,1.52096911288e-13,1.9932638268e-14,2.4295121597e-26,3.873979087e-17,7.3269136774e-05,8.41656938136e-08,4.02863058028e-06,0.000864957221001,1.58644277058e-10,6.97181640733e-07,2.09928151778e-07,9.08480868161e-13,2.9505876207e-07,6.36300733055e-10,4.81355752061e-12,1.26281976793e-13,4.50439521472e-06,3.46177727733e-07,2.49869071184e-07,2.16071087466e-06,3.59471710577e-12,1.64203789546e-08,0.000591882604847,5.17574880629e-10,2.28707197099e-06,2.49973805476e-10,9.99523408007e-13,2.69598288123e-12,3.71696043292e-11,2.26229223082e-13,4.17160706973e-12,7.73244870615e-13,1.34523141901e-25,3.56315695387e-16,8.38069782442e-07,8.88818803512e-14,1.71638727068e-08,8.03785051014e-12,4.48171197326e-16,9.72644737802e-17,5.44648534955e-13,3.46298330865e-11,1.65653431475e-07,1.4732624892e-05,5.21531347988e-14,4.05783116517e-05,2.73538751428e-11,3.96695458509e-14,2.09004184488e-08,7.16924906534e-09,2.5379223774e-17,1.5345883463e-09,1.30848452317e-07,3.16103879733e-07,9.07764448601e-07,3.4294927118e-05,1.2140443464e-13,2.56619789223e-05,2.09206458445e-06,1.69071577809e-05,0.0808769488803,1.06265845904e-06,1.9262792155e-11,0.0173123927718,7.40588638302e-15,5.98518163628e-14,2.86306684709e-10,5.6518359728e-11,1.33172448188e-23,1.86344491356e-12,6.49136044254e-05,3.6190089574e-06,0.000132412607224,7.34110434093e-06,1.57881351034e-14,1.78245268135e-07,1.51459592934e-10,3.64867272076e-13,8.10784359391e-07,4.97357070492e-05,1.76065595549e-13,1.0646019183e-05,4.58927306062e-13,9.05846001396e-26,1.20727550366e-13,9.84579659475e-14,4.93965441732e-10,2.10748930068e-14,1.04804921099e-06,9.59831591665e-14,1.04818398297e-11,1.30838456419e-05,5.77763973818e-11,2.80062112207e-06,4.98483876754e-05,1.35880391371e-14,1.31134876496e-05,2.43387337057e-10,4.64234976036e-14,6.02837499647e-08,1.76464551525e-13,2.0866477265e-10,8.79302093463e-11,4.63185441765e-14,8.06560590917e-24,2.98981425731e-10,1.06701391635e-05,2.90852399451e-15,2.80696617596e-06,7.74990209981e-08,8.37211672833e-11,1.11517755486e-11,7.24509878897e-07,5.3221939757e-07,8.3493028785e-06,0.237915630468,8.42227036708e-10,0.00128355151533,1.0075237302e-06,1.04356137062e-14,1.89304874799e-12,1.88599920163e-09,4.23815491189e-11,4.03700913347e-10,1.05017473121e-05,2.39658945522e-12,9.91648890786e-15,4.1000089688e-06,7.97606308957e-15,2.18249864235e-07,0.238454563003,4.44772182039e-06,7.25548506534e-07,0.000282608326927,6.32752446417e-12,0.000236711482369,8.44135176261e-10,7.62405594227e-12,1.10076814484e-15,7.11982322969e-12,1.45910607309e-23,8.47146853408e-13,0.00190244918212,9.52043230196e-07,3.09920717877e-08,5.80156487314e-05,1.8195708269e-12,1.28091385024e-08,1.68662812604e-05,1.66909299916e-05,0.0798427134913,1.36219235343e-06,1.04103386913e-10,0.0170909866398,3.24679605401e-05,2.38289495543e-14,8.5412711567e-06,2.39523282348e-11,3.02372315896e-14,5.33441722643e-08,0.155313662257,4.39084430627e-06,2.9679705496e-06,0.000205722723806,7.62357066992e-12,0.00024102932707,1.42387068051e-06,3.93401102912e-11,5.87820723446e-05,9.91648890786e-15,1.32602876633e-15,4.02825649149e-08,8.87306723457e-11,1.55441669758e-14,2.36702902686e-12,1.26858791168e-15,1.46285431893e-23,1.59167374273e-11,0.0332461614173,1.89146945285e-08,0.000248598037369,2.45262132645e-08,3.09619657489e-11,2.49854886481e-08,5.97063356302e-14,5.90862823354e-14,2.82645072137e-10,5.50656500303e-11,1.70710265718e-23,3.7665142414e-13,1.14937366218e-13,4.28993698185e-11,2.5973084478e-11,6.67666300421e-18,1.12082697125e-24,4.2666512011e-11,5.49814123815e-10,9.48203438965e-12,1.93038191395e-15,2.70845998235e-14,1.43594430754e-24,2.48667953821e-13,3.78351343864e-11,1.57455425943e-14,9.50510877495e-13,9.89635609956e-16,1.81450306179e-24,1.61229357008e-11,1.7843991809e-23,1.7635081397e-24,2.358436631e-24,1.27779468763e-23,4.39963582783e-40,3.07562087908e-26,3.97395993787e-12,1.40486518756e-11,1.52094584967e-13,6.83671041588e-15,2.42941077862e-26,3.87380279026e-17,7.3265631119e-05,3.57272095171e-06,0.000402610202466,0.0509278343036,3.06193909036e-12,6.97176949604e-07,6.94982026505e-06,5.10058556984e-15,1.82827311551e-06,1.062171209e-08,7.01390389736e-11,1.09747529074e-12,0.0010042009935,9.39867428347e-07,2.49858415905e-07,0.000429123732946,3.5946621246e-12,1.6419698422e-08,0.0510431996536,9.35490440461e-09,0.000515949756714,2.4921820809e-07,4.75362186651e-11,1.42475588837e-08,2.09525598529e-12,6.2515849211e-11,4.17154326503e-12,4.74287646204e-11,1.34516845851e-25,3.56298958802e-16,8.38063624968e-07,1.80252528856e-12,1.71631719344e-08,1.03236479963e-07,4.48152580804e-16,9.72644737802e-17
